category,title,description,blogger,date,link,sentiment_score,sentiment_interpretation,search_query,search_lang,collected_at,platform,sort_option,sentiment_method
에너지-조명,[기업] 엘론머스크가 파괴하고 있는 8가지 산업 / CB Insight,They’d do this through next-generation AI and self-driving technology. We investigate how... Volvo has decided to get rid of traditional fuel-powered cars entirely by 2019. Bloomberg’... ,곰브리치,20200718,https://blog.naver.com/naks1/222034219543,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,투어 컨피덴셜...코로나 바이러스 대회 중단으로 PGA투어... ,"“I will be self-isolating at home and following the PGA Tour guidelines so I can get back... He is an explosive player, with or without a golf club in hand.Rahm is the fifth youngest... ",조선닷컴 골프카페 매니저의 블로그,20200722,https://blog.naver.com/yhkim13/222038438538,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,TRISHUL: From NAG to HELINA/Dhruvastra To SANT; SDR... ,"Powered by twin Ardiden 1H (1,200shp TM333-2C2 Shakti) engines, the first LCH prototype... Since Rudra and lch have no anti armor missile, can't we order some for emergency use? July 23... ",TRISHUL,20200723,http://trishul-trident.blogspot.com/2020/07/from-nag-to-helinadhruvastra-to-sant.html,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,"[3M Open D1] Werenski -8, Thompson -7, Zhang, Finau... ",安寧하십니까? 2020年 7月 24日(金) 午後 4時 29分입니다. 오랫만에 漢字로 채웁니다. 요즘은 散步 때문에 여섯 時가 되어야 올릴 수가... ,"[골프] 세계 1위에 타이거 우즈 13년, 그렉 노만 6년",20200724,https://blog.naver.com/rosemam1004/222040609477,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,Every Day Is Like Wednesday: DC's October previews reviewed,"Curiosity aside, my enthusiasm for this series is waning in light of this solicitation... Only the unlikely team-up of Green Lantern and Etrigan! All this and seven more fang-tastic... ",Every Day Is Like Wednesday,20200727,http://everydayislikewednesday.blogspot.com/2020/07/dcs-october-previews-reviewed.html,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,"[앨리 챌린지]1.랑거, 2.퓨릭, 3.엘스, 4.퀴글리, 5.켈리, 6.... ","安寧하십니까? 2020年 7月 29日(水) 새벽 0시 33분입니다. 최근의 것으로는 가장 빠릅니다. Good afternoon, it's 1:36 post meridiem, Tuesday, July 28, 2020. (11... ",조선닷컴 골프카페 매니저의 블로그,20200729,https://blog.naver.com/yhkim13/222044784529,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,"[WGC-St. Jude Invitaional D1] Koepka -8, Fower, Todd -6... ","安寧하십니까? 2020年 7月 31日(金) 아침 9時 8分입니다. 걷는 것이 싫은 때와 좋은 때를 分明히 알았습니다. Good afternoon, it's 2:47 post meridiem... ","[골프] 세계 1위에 타이거 우즈 13년, 그렉 노만 6년",20200731,https://blog.naver.com/rosemam1004/222047019616,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,TRISHUL: Why China Will Never Demarcate/Delineate The... ,"turbofan-powered HALE-UAVs equipped with SAR battlefield surveillance radars for catering... at self-propelled systems,” Nguyen Trinh (Am General) that is he sees most battle wary... ",TRISHUL,20200731,http://trishul-trident.blogspot.com/2020/07/why-china-will-never-demarcatedelineate.html,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,[102nd PGA Championship eve] Who will win?...[D1... ,"安寧하십니까? 2020年 8月 6日(木) 午後 5時 11分입니다. 生涯 처음으로 유튜브에 映像을 올렸습니다. Good afternoon, it's 12:33 post meridiem (0433GMT)... ","[골프] 세계 1위에 타이거 우즈 13년, 그렉 노만 6년",20200807,https://blog.naver.com/rosemam1004/222053598119,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,"[PGA선수권 제1~2일] 리하오퉁 -8, 마이크 로렌조-베라(H15*) -7... ",安寧하십니까? 2020年 8月 8日(土) 午前 9時 18分입니다. 바람이 많이 부는(時間當 25마일) 세컨드 라운드의 勝者는 TPC 하딩 파크입니다. 16番 홀... ,조선닷컴 골프카페 매니저의 블로그,20200808,https://blog.naver.com/chyhkim/222054655619,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,[제102회 PGA선수권 셋 째 날 초반] 토니 피나우(H7)... ,"Li, on the other hand, was pleasantly surprised to be where he was.“I didn’t even... the light patter of applause from volunteers and whatnot on a spectator-less course, he would... ",조선닷컴 골프카페 매니저의 블로그,20200809,https://blog.naver.com/yhkim13/222055347667,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,"Here are 40 of the best charging cables, wireless docks... ","is powered by a 4,000mAh battery with more than enough juice to get six depleted devices... LED flashlight to light the way during an emergency. HyperCharger X Wireless Charger: 2-Pack... ",Boing Boing | A directory of mostly wonderful things,20200809,https://boingboing.net/2020/08/09/here-are-40-of-the-best-chargi.html,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,Meditation of mental culture:     명상' 과 마음 닦기... ,What the Buddha Taught '나'라고 할 만한 것이 없다는 사실이 있다 by Walpola Rahula 지은이: 월폴라 라훌라 옮긴이: 이 승 훈 Chapter.7. Meditation of mental culture: Bhavana 일곱째... ,자아 실현의 달성 Self-realization,20200813,https://blog.naver.com/bonem25/222059165225,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,"호주, 코로나 바이러스 확진자가 410명에서 278명으로 조금... ",安寧하십니까? 2020년 8월 13일(木) 오전 9시 41분입니다. (오후 1시 18분) 일주일만에 강남에 다녀왔습니다. 그런데 우편물(인천지방법원)이... ,조선닷컴 골프카페 매니저의 블로그,20200814,https://blog.naver.com/chyhkim/222060105928,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,"[윈드햄 선수권 제1일] 바너, 호기, 슬로언 -8, 잉글리쉬 -6... ",in self-isolation. The 29-year-old Wattel was replaced by England’s Matthew Baldwin in the... He was told to self-isolate for 14 days and has since returned a positive result in a... ,조선닷컴 골프카페 매니저의 블로그,20200814,https://blog.naver.com/yhkim13/222060631997,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,These 20 EDC items are definitely worth the daily carry,Emergency Lights Collective Carry Glowing Vials – $21.95; originally $34 With just 15... a light source from sundown until bedtime. Aurora A5x GITD Keychain Flashlight with UV... ,Boing Boing | A directory of mostly wonderful things,20200815,https://boingboing.net/2020/08/15/these-20-edc-items-are-definit.html,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,"[오작스 내셔널] PGA투어 44승의 필 미켈슨, 첫... ","安寧하십니까? 2020年 8月 26日(水) 午前 8時 15分입니다. (午後 12時 53分) 매나테크, ...a lot of problems for both... (27일, 木, 아침 6시 42분) 어제 이 일... ",조선닷컴 골프카페 매니저의 블로그,20200827,https://blog.naver.com/yhkim13/222072298722,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,"[BMW Championship D1] Matsuyama -3, Duncan -2, Hughes... ",安寧하십니까? 2020年 8月 27日(木) 午前 10時 40分입니다. 오늘 코로나 환자가 무려 441名이 늘었습니다. (午後 3時 8分) 仁川을 세 番 째 다녀오는... ,"[골프] 세계 1위에 타이거 우즈 13년, 그렉 노만 6년",20200828,https://blog.naver.com/rosemam1004/222073592972,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
